movie_id,avg_user_rating,rating_count,rating_std,positive_ratio,catalog_score,catalog_voted_by,bayesian_score_norm,popularity_rank,language_encoded,n_genres,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western
74071,2.3333333,3,0.94280905,0.0,6.6,4,0.49804938,23892,33,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74074,3.7,5,0.50990194,0.4,5.6,5,0.48672503,22643,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74080,3.0,2,0.5,0.0,6.4,14,0.5084489,15873,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74087,3.1666667,3,0.47140452,0.0,6.3,6,0.49714917,21570,33,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
74088,1.75,2,1.25,0.0,6.0,1,0.49018234,28442,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74119,3.357143,7,0.6925257,0.42857143,5.7,29,0.48279816,11262,24,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74121,4.0,2,0.5,0.5,5.0,1,0.48735508,28442,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74122,3.0263157,19,0.85028917,0.15789473,6.9,11,0.51838785,17464,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74126,3.5,8,0.8291562,0.375,6.8,9,0.5116143,18905,35,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74128,4.0,2,1.0,0.5,6.0,3,0.49113396,25349,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74130,0.0,0,0.0,0.0,0.0,0,0.48968232,29986,17,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
74135,2.9038463,26,1.0832574,0.15384616,6.6,50,0.55013245,8489,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74137,2.0,4,0.5,0.0,6.0,1,0.49018234,28442,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74140,3.2666667,30,1.2762793,0.56666666,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74197,3.3333333,3,0.47140452,0.33333334,5.3,9,0.47793683,18905,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74197,3.3333333,3,0.47140452,0.33333334,5.3,9,0.47793683,18905,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74197,3.3333333,3,0.47140452,0.33333334,5.3,9,0.47793683,18905,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74197,3.3333333,3,0.47140452,0.33333334,5.3,9,0.47793683,18905,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74199,3.5,3,0.70710677,0.33333334,3.5,2,0.47676146,26845,12,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74215,2.0,2,0.5,0.0,6.2,11,0.49972805,17464,33,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
74225,2.107143,14,1.1676987,0.071428575,5.0,12,0.4660822,16873,54,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74257,2.1666667,3,1.2472191,0.0,6.4,7,0.5000608,20547,17,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74276,4.5,1,0.0,1.0,0.0,0,0.48968232,29986,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74286,3.6666667,3,0.23570226,0.33333334,6.5,2,0.49344686,26845,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
74289,2.5,6,0.9574271,0.0,6.3,7,0.49826166,20547,35,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
74294,3.75,2,0.75,0.5,6.3,3,0.4935964,25349,59,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
74306,3.587537,674,0.92310864,0.47477746,7.0,373,0.6620525,2552,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74308,3.830851,470,0.9106961,0.587234,7.3,343,0.70343924,2725,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74312,4.0,1,0.0,1.0,0.0,0,0.48968232,29986,57,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
74314,0.0,0,0.0,0.0,6.0,2,0.49066594,26845,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
74336,2.75,2,0.25,0.0,7.2,37,0.57970107,9903,40,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74340,3.148855,131,1.0276607,0.32824427,6.3,5,0.49600193,22643,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74349,3.2857144,7,0.8390957,0.5714286,6.0,13,0.4950991,16370,59,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
74379,3.375,4,0.21650635,0.0,7.0,1,0.49300957,28442,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74387,3.3043053,511,0.8322399,0.28767124,6.5,338,0.58743656,2751,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74394,2.0,1,0.0,0.0,5.6,11,0.48373395,17464,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74395,2.6551723,29,1.1303298,0.1724138,6.0,10,0.49403024,18121,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74397,3.0,4,0.61237246,0.0,6.3,5,0.49600193,22643,17,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
74402,3.2708333,24,0.999783,0.375,7.2,20,0.548812,13486,24,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
74406,3.8166666,30,1.1936173,0.7,6.7,13,0.51653904,16370,17,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74415,3.5,1,0.0,0.0,4.6,5,0.47347233,22643,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74417,3.5,1,0.0,0.0,10.0,1,0.5014913,28442,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74420,2.5,1,0.0,0.0,5.0,1,0.48735508,28442,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74437,1.0,1,0.0,0.0,4.3,4,0.47327733,23892,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74447,3.45,10,1.0111874,0.5,6.0,11,0.4943967,17464,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74458,3.05,10,1.1715374,0.3,6.5,19,0.5176508,13841,27,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74460,3.5,1,0.0,0.0,4.5,2,0.48232326,26845,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74461,2.7718446,103,0.97983724,0.116504855,5.5,162,0.44949988,4408,17,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
74465,3.385368,1073,0.9241506,0.37651443,6.5,928,0.5976367,1214,17,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74469,3.4285715,14,1.11575,0.42857143,6.6,5,0.49997774,22643,17,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
74471,2.469697,33,1.0220256,0.121212125,5.8,65,0.4876241,7410,17,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
74477,4.5,1,0.0,1.0,5.5,3,0.4870299,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74505,2.8863637,44,0.98201805,0.25,5.1,90,0.41558594,6171,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
74510,3.8181818,22,0.63147473,0.54545456,7.7,43,0.6239011,9194,17,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74513,3.325,40,1.154069,0.375,6.4,132,0.55730945,5008,24,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
74523,2.75,10,0.78262377,0.1,5.5,41,0.46720743,9397,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74525,3.3636363,11,0.7713892,0.18181819,5.7,11,0.48639962,17464,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
74527,3.0,1,0.0,0.0,7.0,1,0.49300957,28442,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74534,3.7246678,1204,0.8439138,0.5473422,6.9,468,0.65190315,2139,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74535,3.59375,16,1.3254569,0.5625,7.6,7,0.5216507,20547,62,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74544,3.474138,58,0.9396552,0.44827586,5.6,15,0.48200935,15392,17,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74545,2.875,4,1.4306904,0.5,5.4,5,0.48407447,22643,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74550,1.5,1,0.0,0.0,6.5,1,0.49159595,28442,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74555,2.625,8,1.3169568,0.25,4.1,15,0.43043125,15392,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74581,3.75,18,0.5833333,0.6666667,6.7,11,0.5130565,17464,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74585,2.625,16,1.1792476,0.1875,5.3,8,0.47908604,19673,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74586,2.5,7,1.069045,0.2857143,6.2,34,0.51305366,10351,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74604,1.0,1,0.0,0.0,4.0,2,0.47954237,26845,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74608,3.375,4,0.9601432,0.25,6.0,11,0.4943967,17464,15,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
74626,2.5625,8,0.6343057,0.0,6.3,20,0.51016104,13486,71,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
74629,2.0,11,0.90453404,0.0,4.1,20,0.41568097,13486,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74643,3.7552578,2425,0.94203013,0.58185565,7.3,1075,0.7271735,1046,17,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74657,3.5,3,0.70710677,0.6666667,6.0,7,0.4928642,20547,33,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74661,2.0,1,0.0,0.0,5.8,6,0.4893199,21570,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74666,2.5,1,0.0,0.0,5.0,6,0.47679302,21570,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74689,3.4358974,39,1.0752429,0.46153846,8.2,6,0.5269005,21570,24,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74717,4.3076925,13,1.4349813,0.84615386,8.2,14,0.5670077,15873,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74719,3.6649747,197,0.9313718,0.5431472,6.6,9,0.50712395,18905,17,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
74722,3.75,2,0.25,0.5,5.8,3,0.48949233,25349,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74725,3.2949219,256,1.0183538,0.3359375,6.0,214,0.5131992,3726,17,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
74726,3.1931818,44,1.1342595,0.38636363,6.3,81,0.5364835,6560,19,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74727,3.0714285,7,0.97937924,0.42857143,5.1,8,0.47503507,19673,17,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74746,3.1666667,3,0.8498366,0.33333334,4.9,6,0.47522715,21570,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74753,3.3333333,3,0.62360954,0.33333334,5.3,5,0.48274922,22643,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
74759,3.5,1,0.0,0.0,7.2,3,0.5009837,25349,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
74777,3.3738317,107,0.9122568,0.3271028,5.8,121,0.4870429,5228,17,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
74790,2.4166667,6,1.335935,0.33333334,5.3,6,0.48149058,21570,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74809,3.0,1,0.0,0.0,5.6,6,0.48618817,21570,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74829,2.0,2,0.0,0.0,5.0,1,0.48735508,28442,75,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74830,2.375,8,0.99215674,0.0,5.5,4,0.48620188,23892,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74831,3.5,1,0.0,0.0,3.0,3,0.46650958,25349,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74840,3.375,4,1.7093493,0.75,7.4,8,0.5216213,19673,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74842,2.1,5,0.48989794,0.0,5.9,22,0.49322325,12857,35,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74842,2.1,5,0.48989794,0.0,5.9,22,0.49322325,12857,35,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74842,2.1,5,0.48989794,0.0,5.9,22,0.49322325,12857,35,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74842,2.1,5,0.48989794,0.0,5.9,22,0.49322325,12857,35,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74849,1.5681819,88,1.2684587,0.09090909,3.2,81,0.23223162,6560,17,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
74860,2.764706,17,0.8595082,0.05882353,5.9,23,0.49333906,12593,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74879,3.6766467,167,1.0793071,0.53892213,7.4,97,0.6560056,5919,76,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74884,2.5,1,0.0,0.0,6.2,3,0.4927756,25349,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74884,2.5,1,0.0,0.0,6.2,3,0.4927756,25349,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74884,2.5,1,0.0,0.0,6.2,3,0.4927756,25349,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74884,2.5,1,0.0,0.0,6.2,3,0.4927756,25349,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74896,3.4166667,6,0.6718548,0.5,7.8,5,0.515881,22643,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74899,2.720339,177,0.8366829,0.118644066,7.3,7,0.51625323,20547,17,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
74903,3.3888888,9,1.1249143,0.33333334,7.0,7,0.51085573,20547,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74911,3.0,1,0.0,0.0,6.0,2,0.49066594,26845,17,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
74924,2.5,10,0.5477226,0.0,6.5,2,0.49344686,26845,17,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74935,2.5,4,1.118034,0.25,0.0,0,0.48968232,29986,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74938,3.375,20,1.6037066,0.55,6.5,13,0.51041335,16370,19,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74942,3.5,1,0.0,0.0,5.3,4,0.4840478,23892,17,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
74945,2.5714285,7,1.1780301,0.14285715,5.8,119,0.48705736,5268,24,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74946,2.0,1,0.0,0.0,4.4,4,0.4743544,23892,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
74948,2.875,4,0.73951,0.25,4.7,6,0.47209543,21570,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74949,3.5,1,0.0,0.0,5.7,9,0.4869175,18905,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74955,2.875,4,1.634587,0.25,7.3,3,0.50180453,25349,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74961,3.4,5,1.0198039,0.4,7.0,15,0.5301489,15392,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74997,1.8095238,231,1.3234794,0.116883114,4.5,326,0.2996273,2827,17,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
74998,2.9594595,148,0.8591981,0.17567568,5.8,314,0.48637697,2900,17,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75000,3.5961537,26,0.93045926,0.53846157,7.7,6,0.5190712,21570,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75007,2.5,1,0.0,0.0,4.0,6,0.46113443,21570,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75012,3.0,1,0.0,0.0,5.1,7,0.4766718,20547,24,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75018,5.0,1,0.0,1.0,8.0,1,0.49583682,28442,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75020,3.0,1,0.0,0.0,2.7,9,0.41956255,18905,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75027,4.0,2,0.0,1.0,8.5,2,0.5045704,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75033,1.75,2,1.25,0.0,5.2,5,0.48142394,22643,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75046,3.6470587,17,0.70219624,0.5294118,7.3,3,0.50180453,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75063,3.5,1,0.0,0.0,2.2,3,0.4599431,25349,17,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75074,2.75,16,0.8838835,0.0625,5.5,26,0.47291481,11856,17,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
75090,3.25,8,1.145644,0.375,5.6,8,0.48516253,19673,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75130,2.0,1,0.0,0.0,4.4,6,0.46739787,21570,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75145,3.357143,7,0.44031528,0.2857143,7.3,3,0.50180453,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75162,3.0,1,0.0,0.0,3.5,2,0.47676146,26845,17,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75170,3.6860466,43,1.0730486,0.5116279,7.5,47,0.6158075,8784,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75174,3.15452,1427,0.93280864,0.25578135,6.4,1476,0.5837755,754,17,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75190,3.0208333,24,1.461158,0.29166666,6.5,15,0.5129562,15392,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75193,3.75,2,0.25,0.5,7.3,4,0.5055887,23892,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75198,2.75,2,1.25,0.5,5.3,118,0.43051982,5289,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75204,3.2685184,54,0.9846647,0.25925925,5.7,62,0.47897843,7589,17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75229,3.0714285,14,0.70348984,0.071428575,5.4,44,0.45901892,9099,55,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
75232,3.5,1,0.0,0.0,6.0,1,0.49018234,28442,19,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75233,4.0031447,159,0.6623212,0.6981132,7.4,73,0.63761187,6947,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75244,3.1,5,1.3190906,0.4,3.0,2,0.47398058,26845,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75258,3.3209877,81,1.4039377,0.4814815,6.5,303,0.58578676,2980,17,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
75282,3.5,8,0.559017,0.25,6.7,13,0.51653904,16370,17,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
75294,2.5,2,0.5,0.0,5.0,1,0.48735508,28442,62,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75298,3.5,2,0.5,0.5,4.5,2,0.48232326,26845,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75300,2.5,5,1.1401755,0.0,5.9,5,0.49070084,22643,17,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75301,3.5653267,199,0.8256283,0.48241207,7.4,62,0.62674284,7589,17,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75311,3.2540984,61,0.908173,0.27868852,6.2,39,0.51512283,9641,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75315,3.0,4,0.35355338,0.0,5.3,6,0.48149058,21570,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
75329,2.8125,8,0.49607837,0.0,4.8,7,0.47127432,20547,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75341,2.5,8,1.6583124,0.25,0.0,0,0.48968232,29986,17,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75345,3.2,25,1.0583005,0.4,5.5,26,0.47291481,11856,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75363,3.107143,14,1.0885537,0.2857143,5.5,13,0.47978485,16370,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
75386,3.0220995,181,1.1122413,0.32596686,7.0,2,0.49622774,26845,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75469,3.3333333,3,1.2472191,0.33333334,2.5,2,0.47119966,26845,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75471,5.0,1,0.0,1.0,4.3,6,0.465832,21570,17,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75490,3.139706,68,1.003104,0.3382353,3.7,3,0.47225526,25349,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75491,3.625,48,1.023169,0.5416667,6.7,51,0.5586458,8393,24,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75506,2.1666667,3,0.47140452,0.0,5.7,11,0.48639962,17464,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75507,1.0,2,0.0,0.0,2.6,8,0.42439786,19673,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75510,1.0,2,0.5,0.0,5.3,8,0.47908604,19673,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75531,2.2887323,213,1.1037557,0.13615024,4.6,14,0.4498901,15873,15,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75552,2.75,46,1.009466,0.19565217,5.6,12,0.48328456,16873,33,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75555,2.1930692,101,1.2327429,0.15841584,3.4,7,0.44608614,20547,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
75564,2.1666667,3,0.62360954,0.0,3.3,8,0.43857628,19673,17,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
75595,3.34,25,0.987117,0.32,6.0,35,0.5008527,10194,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75596,2.3846154,39,0.95716953,0.051282052,6.4,6,0.49871504,21570,17,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
75608,4.5,1,0.0,1.0,5.3,2,0.4867727,26845,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75612,3.607368,4126,0.87381744,0.4796413,6.4,4862,0.5863635,111,17,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
75622,3.003937,127,0.78744096,0.15748031,5.3,135,0.42792764,4946,17,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75638,3.2777777,252,0.8865296,0.29761904,6.0,381,0.51566005,2503,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75641,3.2,70,0.855236,0.27142859,5.5,5,0.48539975,22643,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
